order_id,distance_km,delivery_time,order_value,peak_hour,batch_size,rider_idle_time,warehouse_wait_time,cancelled,city_zone
2398,2.65,21,829,0,1,19,13,0,West
2399,3.28,35,312,1,4,0,14,1,South
2400,7.33,57,1955,1,3,11,12,0,West
2401,10.62,31,1319,1,3,8,6,0,East
2402,11.74,59,2029,0,1,30,2,0,East
2403,1.71,28,384,1,5,21,13,0,North
2404,1.03,30,2010,0,4,10,11,1,North
2405,3.01,42,1063,0,1,22,7,0,West
2406,5.47,11,1339,0,5,7,17,0,South
2407,7.32,24,1781,1,4,24,20,0,South
2408,5.36,55,2426,1,4,7,11,1,West
2409,11.06,51,2245,0,4,0,5,0,East
2410,9.38,32,429,1,2,10,2,0,East
2411,7.35,24,1321,0,2,11,2,0,West
2412,3.07,34,1952,0,2,27,6,0,North
2413,5.77,52,2465,0,5,7,14,0,South
2414,3.99,41,1937,0,3,25,15,0,West
2415,3.64,42,2465,0,3,18,10,1,West
2416,1.25,10,1353,1,3,19,10,1,West
2417,8.93,41,1391,1,3,10,19,1,South
2418,8.77,17,1878,0,3,7,20,1,West
2419,7.49,19,2483,1,1,15,5,1,North
2420,6.2,12,1118,1,1,30,12,1,East
2421,4.48,15,1349,0,1,14,12,1,East
2422,1.01,49,1160,1,1,28,18,0,South
2423,7.38,20,2457,0,5,24,1,0,East
2424,8.0,10,233,1,5,30,10,1,South
2425,7.48,39,1963,0,4,7,17,0,East
2426,9.72,32,874,0,1,26,16,1,West
2427,2.56,53,448,0,3,19,15,1,North
2428,4.02,22,1145,0,1,3,9,1,North
2429,11.8,43,2014,1,1,26,4,0,West
2430,9.08,20,1922,0,1,7,20,1,South
2431,4.49,35,850,1,3,20,20,0,South
2432,1.57,35,1222,0,4,11,16,1,East
2433,11.79,56,343,1,4,15,17,0,East
2434,8.21,40,2191,1,2,22,20,1,South
2435,6.57,17,2380,1,3,17,19,0,North
2436,10.61,28,988,0,1,22,13,1,East
2437,11.48,13,879,1,5,5,9,0,South
2438,1.76,60,1255,1,2,13,15,0,West
2439,3.46,15,1309,1,5,19,3,1,East
2440,6.19,15,1998,0,4,5,1,1,North
2441,9.34,44,1312,1,2,15,2,1,West
2442,9.44,31,982,0,1,22,20,0,North
2443,10.74,25,2033,0,3,0,18,1,West
2444,10.66,43,2478,0,4,0,18,1,North
2445,3.82,28,362,1,3,22,13,1,North
2446,3.35,55,1748,0,2,24,3,1,North
2447,9.86,16,1568,0,3,15,15,1,West
2448,9.03,22,1894,0,3,22,20,1,North
2449,3.43,34,2388,1,1,16,3,0,West
2450,7.0,13,1535,1,2,11,3,0,East
2451,9.77,41,1366,1,2,4,3,1,South
2452,2.28,53,620,1,1,2,12,1,East
2453,7.24,39,505,0,3,13,3,1,East
2454,3.19,60,613,0,4,10,5,1,South
2455,4.41,31,476,1,5,13,19,0,East
2456,11.48,37,2442,0,4,26,16,0,East
2457,4.13,52,2183,1,1,0,17,0,East
2458,5.82,41,874,0,4,15,17,1,East
2459,6.34,27,938,1,5,30,14,0,West
2460,2.18,23,468,1,3,24,13,0,North
2461,7.54,53,441,0,1,16,8,1,East
2462,4.9,23,1404,0,4,6,5,0,South
2463,10.91,59,1718,1,3,9,13,0,North
2464,11.65,47,764,0,4,19,8,0,East
2465,8.97,55,1641,1,4,22,17,1,West
2466,1.78,30,2360,1,4,26,5,1,North
2467,3.15,46,1260,0,2,0,16,0,West
2468,8.16,53,2140,0,5,4,17,0,South
2469,6.63,17,2284,0,5,3,7,0,East
2470,4.8,55,2277,1,2,4,10,0,East
2471,4.47,43,1525,1,2,14,4,1,West
2472,8.61,25,1108,0,4,21,6,1,North
2473,2.7,28,2350,1,4,20,12,1,West
2474,5.53,54,359,0,2,20,12,0,East
2475,1.13,56,557,0,3,15,5,1,South
2476,5.51,19,1396,1,3,23,14,1,South
2477,8.19,41,1619,0,2,28,10,0,West
2478,6.13,47,2170,1,3,5,11,1,South
2479,11.75,28,1573,0,4,28,8,1,North
2480,8.7,48,548,0,5,15,11,1,South
2481,5.47,54,1221,1,5,23,5,0,East
2482,2.59,22,247,1,2,24,4,1,North
2483,5.4,59,930,1,2,13,13,0,South
2484,1.83,20,201,0,2,17,2,1,West
2485,8.02,44,1356,1,5,27,15,0,North
2486,4.85,21,1211,0,1,24,10,1,North
2487,11.31,48,1513,1,5,14,9,1,North
2488,9.84,34,2229,0,3,16,4,1,West
2489,2.79,56,1401,0,5,15,20,1,West
2490,11.05,48,888,0,1,21,10,0,South
2491,10.38,26,2246,0,2,2,5,0,South
2492,9.24,51,1932,1,1,26,6,1,East
2493,7.46,37,1020,1,5,24,18,1,East
2494,3.59,33,1689,0,3,6,14,1,North
2495,4.67,45,2003,0,5,4,2,0,East
2496,4.28,33,1823,1,1,12,1,0,West
2497,2.46,33,1097,1,5,11,5,1,East
2498,4.07,42,946,0,3,15,5,1,East
2499,8.44,49,499,0,1,4,18,0,North
2500,1.01,52,2323,1,2,25,10,0,South
2501,4.94,49,1117,1,4,19,1,0,North
2502,8.44,50,1163,0,3,7,1,0,North
2503,1.02,36,527,0,1,7,5,0,East
2504,9.71,32,838,1,2,23,19,1,West
2505,4.29,44,1140,0,3,21,4,1,West
2506,4.32,28,427,1,1,16,15,0,East
2507,5.68,58,775,1,1,24,12,0,North
2508,6.76,52,1224,1,4,10,10,1,North
2509,4.52,43,1325,0,4,24,14,0,North
2510,3.86,30,399,1,3,30,4,0,East
2511,7.99,32,1276,1,3,20,6,0,West
2512,8.01,48,1098,0,4,3,6,0,West
2513,11.17,27,1924,1,3,22,7,0,North
2514,2.19,33,1422,0,2,21,6,0,East
2515,6.18,21,2172,0,4,19,5,1,West
2516,3.04,25,2144,1,5,9,14,1,North
2517,9.84,53,588,1,4,9,14,1,South
2518,11.89,28,913,0,3,20,3,1,South
2519,5.82,22,2397,1,2,14,14,1,North
2520,11.34,39,2463,1,3,8,16,0,South
2521,7.51,33,926,1,1,18,10,1,West
2522,2.46,34,438,0,5,5,19,1,North
2523,6.05,57,1928,1,1,6,19,1,West
2524,1.23,48,1605,0,1,15,19,1,North
2525,7.14,13,2346,1,4,26,5,1,West
2526,4.4,43,837,0,3,5,8,0,East
2527,3.22,49,1228,1,3,2,11,1,East
2528,11.53,15,1971,1,3,16,19,1,North
2529,11.58,17,770,0,4,14,19,1,East
2530,3.83,36,378,1,4,17,16,1,South
2531,3.0,54,1463,1,3,4,19,1,West
2532,7.57,22,1681,0,1,8,3,0,North
2533,4.99,28,989,1,1,8,3,1,East
2534,11.66,31,343,0,1,8,1,0,North
2535,5.44,53,1590,1,1,13,16,1,East
2536,2.13,60,1656,1,1,5,17,0,West
2537,5.4,30,1720,0,4,1,1,1,East
2538,6.89,50,1091,1,2,6,12,1,North
2539,6.11,54,304,1,1,27,8,1,North
2540,11.04,58,1339,0,4,21,10,1,South
2541,8.08,25,1736,0,5,2,15,1,North
2542,5.24,14,1131,0,5,27,7,0,East
2543,5.81,29,526,0,3,14,19,0,West
2544,7.77,12,1333,0,4,2,15,1,West
2545,10.52,16,771,0,3,5,20,0,East
2546,3.84,22,1088,0,1,5,20,0,North
2547,7.91,40,271,1,3,29,2,1,West
2548,1.13,32,442,1,2,17,3,0,South
2549,11.94,25,2070,1,1,26,9,1,West
2550,8.49,32,2384,1,4,21,14,1,West
2551,10.86,24,537,0,2,7,17,1,West
2552,4.83,23,417,1,1,17,10,1,North
2553,5.91,56,2421,1,2,29,15,0,North
2554,5.76,51,2039,0,1,23,3,0,West
2555,8.85,48,1384,1,2,0,6,1,North
2556,4.57,10,913,1,2,24,4,1,West
2557,11.82,23,1415,0,1,4,1,1,West
2558,7.46,28,1233,1,1,20,19,0,West
2559,4.16,36,1201,0,2,1,13,0,West
2560,3.88,26,2362,0,4,21,14,0,North
2561,6.3,58,2250,0,2,25,12,0,East
2562,4.49,19,1810,1,2,15,17,1,North
2563,7.14,13,1534,1,1,4,9,1,North
2564,5.64,34,2473,0,4,25,5,0,South
2565,6.14,57,1395,1,5,9,5,1,North
2566,6.49,26,215,0,1,6,19,0,North
2567,1.22,15,925,1,5,2,17,0,North
2568,9.02,10,1266,0,2,7,4,0,South
2569,3.04,31,2424,1,5,25,20,1,North
2570,10.76,25,2204,0,2,23,5,0,North
2571,8.96,14,956,0,3,17,14,1,South
2572,2.28,16,406,0,3,13,4,1,North
2573,9.99,54,1840,0,3,7,15,0,South
2574,5.64,60,450,1,2,22,1,0,West
2575,8.59,31,1465,0,1,22,12,0,West
2576,2.79,40,1904,0,1,10,5,1,South
2577,8.66,43,1500,0,2,5,19,1,North
2578,5.09,58,1750,1,4,15,2,0,West
2579,10.14,58,866,0,3,14,5,0,East
2580,8.24,60,754,1,5,14,13,1,North
2581,9.64,47,551,1,3,1,17,0,East
2582,4.16,27,209,1,1,15,17,1,North
2583,3.64,53,601,1,5,11,13,0,South
2584,8.14,27,2360,1,1,24,6,0,North
2585,9.37,34,2453,1,3,20,13,0,East
2586,6.62,43,816,0,1,1,6,0,South
2587,11.78,57,357,0,2,17,16,1,North
2588,5.6,22,972,1,4,29,1,1,North
2589,5.01,21,945,0,3,19,5,1,East
2590,3.79,56,412,1,1,5,6,1,North
2591,1.57,41,488,0,3,1,8,0,West
2592,6.3,52,1965,1,3,8,10,1,East
2593,11.45,39,1017,0,4,23,20,1,North
2594,9.81,28,688,0,1,0,3,1,East
2595,7.92,57,2010,0,3,24,14,1,West
2596,7.97,28,2456,1,4,28,18,0,North
2597,10.88,42,740,1,2,0,12,1,East
2598,7.52,56,1677,1,1,21,17,0,East
2599,1.12,42,2367,0,1,14,5,0,East
2600,11.38,55,1937,0,3,18,11,1,East
2601,9.71,11,574,0,1,23,4,1,South
2602,8.87,47,1943,0,2,5,6,1,South
2603,6.99,36,617,0,2,4,1,1,North
2604,2.69,16,1061,0,2,16,13,0,East
2605,1.42,41,2387,0,5,21,11,0,East
2606,4.02,42,981,1,2,14,11,1,North
2607,6.25,34,1021,1,2,17,6,0,West
2608,3.76,15,1050,0,3,15,7,0,East
2609,8.96,14,335,0,4,11,12,0,East
2610,8.92,30,1794,1,3,12,5,1,West
2611,2.73,27,1329,0,1,21,3,0,North
2612,9.59,34,2387,1,1,15,10,0,South
2613,4.17,48,1510,1,5,14,12,1,East
2614,3.15,34,1037,1,5,16,3,0,East
2615,6.74,36,1654,0,4,24,12,0,South
2616,8.47,27,2260,1,1,30,15,1,South
2617,9.31,47,2367,1,5,11,7,0,South
2618,3.14,53,598,0,2,16,1,1,South
2619,10.34,53,1991,0,2,11,8,1,East
2620,2.35,49,492,0,1,6,8,1,South
2621,10.79,39,2104,1,4,27,5,1,South
2622,2.87,34,1092,0,3,27,19,0,North
2623,7.6,51,1541,0,4,9,5,0,North
2624,6.59,39,779,1,2,10,19,1,North
2625,2.3,49,2091,0,2,19,12,1,South
2626,9.29,35,1150,1,3,18,3,1,South
2627,11.37,25,812,0,3,24,12,1,East
2628,10.55,50,1033,0,4,13,14,1,South
2629,10.16,59,592,0,3,18,10,0,East
2630,10.61,21,2087,0,2,26,3,1,South
2631,5.5,59,484,0,2,30,1,1,West
2632,8.15,45,1206,1,4,18,9,0,East
2633,11.74,45,2250,1,5,29,12,0,East
2634,9.26,22,1076,0,2,28,9,1,West
2635,5.35,35,1119,0,2,5,17,0,North
2636,3.49,15,1664,1,1,24,9,1,West
2637,5.04,50,860,0,2,9,14,1,East
2638,7.99,29,401,1,3,9,6,1,West
2639,4.09,58,631,1,5,8,9,1,West
2640,11.34,16,1906,0,1,27,14,1,East
2641,2.84,58,1141,0,5,27,11,1,East
2642,11.77,47,1817,0,1,25,5,0,East
2643,4.01,51,293,1,1,10,2,0,North
2644,5.49,59,1793,0,5,27,17,0,West
2645,3.45,12,1064,0,1,20,10,1,West
2646,4.38,28,279,0,3,28,19,1,North
2647,11.26,42,717,0,3,7,8,1,South
2648,2.38,41,1091,1,2,2,3,0,North
2649,8.18,32,1285,1,3,6,13,0,South
2650,8.36,16,1785,0,1,22,3,0,South
2651,5.04,54,971,1,3,6,7,1,East
2652,5.74,30,2321,1,2,7,17,0,East
2653,4.93,36,629,1,4,22,16,0,North
2654,7.43,59,2229,1,4,9,3,0,South
2655,3.81,29,1058,0,3,15,17,1,North
2656,11.98,54,1622,1,3,0,11,1,North
2657,11.84,16,763,0,5,28,3,1,North
2658,9.01,46,310,0,5,15,13,0,West
2659,5.48,39,1096,1,3,0,12,1,North
2660,3.65,15,1498,0,4,15,12,1,North
2661,2.46,39,1878,0,1,7,19,1,East
2662,3.34,41,2363,0,1,22,11,0,East
2663,1.93,45,1207,1,2,4,20,0,East
2664,2.1,37,640,1,1,3,11,1,South
2665,8.49,43,284,0,2,22,5,0,West
2666,1.1,12,1080,1,2,26,5,0,South
2667,1.61,50,970,0,1,30,20,0,West
2668,7.73,33,1965,0,1,1,10,1,North
2669,5.22,11,211,1,1,19,11,1,North
2670,11.34,13,646,1,3,8,4,1,West
2671,6.72,19,725,1,3,27,7,0,East
2672,3.07,31,2456,0,4,29,16,0,South
2673,4.73,25,2367,1,4,30,9,0,North
2674,6.95,40,1633,1,2,23,2,1,East
2675,4.26,10,495,1,4,5,7,0,East
2676,1.26,60,2480,1,5,27,10,0,East
2677,2.41,18,2006,0,2,14,8,0,North
2678,8.12,42,1553,0,3,17,9,0,East
2679,2.19,26,2022,1,1,25,14,0,West
2680,7.63,59,1468,1,4,23,17,0,East
2681,2.76,38,962,1,3,15,16,0,North
2682,2.9,24,1744,0,3,30,12,1,South
2683,7.81,15,2179,1,3,2,19,1,South
2684,10.48,55,2307,0,1,11,3,0,East
2685,2.73,43,1272,0,4,13,13,0,South
2686,10.47,21,676,1,5,11,5,1,East
2687,2.25,46,1075,1,2,16,16,0,South
2688,3.18,40,1546,1,3,16,16,0,East
2689,6.38,59,411,1,5,28,8,0,South
2690,10.36,59,1584,0,2,30,7,0,North
2691,11.21,12,1499,0,3,18,2,1,West
2692,4.85,48,2288,0,4,2,10,0,East
2693,2.15,58,1376,1,3,19,19,1,North
2694,11.59,24,1607,0,2,5,19,1,South
2695,2.33,43,1460,0,5,17,3,1,North
2696,3.36,18,1184,1,3,26,13,1,South
2697,11.71,43,2179,1,2,16,7,1,East
2698,7.45,24,270,1,5,14,12,0,North
2699,11.04,18,633,1,3,25,16,0,East
2700,10.94,45,1521,0,4,4,17,0,East
2701,3.26,23,2196,1,5,11,9,1,West
2702,11.06,38,627,1,2,23,13,0,West
2703,8.01,51,745,0,1,19,1,0,North
2704,11.06,45,2070,1,5,2,19,0,East
2705,11.58,56,392,1,3,2,8,1,East
2706,8.85,37,877,0,4,16,2,0,South
2707,6.7,41,1493,0,1,17,6,0,West
2708,8.16,28,1904,1,5,4,18,1,East
2709,11.18,47,2469,1,4,12,15,1,West
2710,5.61,55,1249,0,1,0,15,0,South
2711,7.61,56,1869,1,2,8,7,1,East
2712,6.55,50,1297,1,1,10,3,0,West
2713,11.79,32,872,0,4,6,14,0,South
2714,10.64,41,2286,0,1,10,18,1,North
2715,5.46,54,1931,1,3,5,9,0,South
2716,5.17,38,1295,1,4,24,15,0,East
2717,11.53,39,2202,1,1,27,8,0,East
2718,3.22,21,860,0,1,21,8,0,North
2719,11.25,45,510,0,4,26,4,1,North
2720,3.41,52,379,1,4,27,3,0,West
2721,4.64,56,2018,1,4,15,5,0,East
2722,10.09,29,2444,1,5,26,19,0,South
2723,3.94,17,1952,1,4,11,11,0,West
2724,4.08,19,1058,0,4,24,9,0,West
2725,5.21,21,1095,1,5,14,5,0,East
2726,3.69,45,789,0,4,1,12,1,East
2727,11.3,18,1689,1,1,16,3,0,East
2728,11.51,28,1780,1,5,26,2,1,North
2729,11.85,42,469,1,4,28,10,1,South
2730,11.78,60,755,0,5,14,12,1,South
2731,1.61,37,1379,1,1,9,4,1,South
2732,2.59,37,2074,1,2,25,13,0,East
2733,6.6,45,1661,0,4,8,12,0,South
2734,10.55,53,391,0,1,26,17,0,West
2735,6.37,59,1243,0,3,2,20,1,West
2736,3.37,25,1983,1,1,17,2,1,North
2737,5.26,54,1499,1,2,29,7,0,South
2738,11.28,11,698,0,2,17,9,1,East
2739,11.93,49,2041,1,2,12,18,0,North
2740,5.44,17,1967,1,1,20,16,0,North
2741,4.17,41,344,1,5,1,3,1,South
2742,4.43,56,687,1,4,19,9,1,North
2743,10.84,60,1325,1,5,13,18,0,East
2744,1.9,26,907,0,1,27,1,0,South
2745,4.71,34,1148,1,5,16,6,1,East
2746,2.6,17,1051,0,3,30,14,1,South
2747,10.02,11,2326,1,3,9,1,1,North
2748,6.63,28,1881,0,4,28,17,0,West
2749,11.78,10,1675,1,1,18,14,0,West
2750,5.81,40,2137,1,5,11,13,1,East
2751,6.13,56,2023,0,4,25,17,0,North
2752,4.95,29,419,1,1,4,14,0,East
2753,11.7,34,1592,1,4,8,18,0,North
2754,6.5,22,2302,1,3,29,12,0,East
2755,3.34,27,1278,0,1,9,3,1,North
2756,8.16,52,1431,1,3,15,3,0,North
2757,6.67,11,2145,1,5,0,6,1,West
2758,9.14,40,1984,1,1,24,14,1,East
2759,4.37,29,1453,0,1,30,6,1,South
2760,6.55,37,1117,0,5,13,15,0,West
2761,10.72,31,1586,0,4,24,10,0,North
2762,2.81,60,755,0,4,25,11,0,North
2763,9.76,30,732,0,1,27,5,1,East
2764,2.61,25,2347,1,4,18,20,0,West
2765,9.89,30,1257,1,2,27,5,1,South
2766,1.59,25,1286,0,1,1,8,1,East
2767,4.5,40,793,0,2,28,11,1,North
2768,7.23,18,1717,1,3,16,4,1,North
2769,5.53,31,1028,0,1,21,10,0,South
2770,10.72,60,1023,1,1,16,16,0,South
2771,7.67,36,2018,1,1,0,20,0,North
2772,5.15,59,960,0,4,28,17,1,East
2773,11.31,49,760,1,1,0,14,0,North
2774,2.23,17,746,0,1,18,14,0,West
2775,6.16,19,1819,1,1,29,1,0,West
2776,5.55,34,2212,1,3,2,19,0,South
2777,8.2,52,245,1,1,6,12,0,East
2778,1.14,30,456,1,4,3,20,0,East
2779,5.39,45,292,1,5,24,8,1,West
2780,10.96,43,2175,0,2,2,16,1,North
2781,7.49,51,2360,1,3,8,11,0,North
2782,10.13,21,1189,0,2,29,6,1,South
2783,9.93,52,1835,1,5,23,4,0,South
2784,10.93,21,2097,1,2,5,3,0,North
2785,2.87,42,2277,1,1,5,8,0,North
2786,8.52,43,1421,0,2,3,4,0,East
2787,10.21,37,1497,0,3,17,14,1,East
2788,1.35,59,2130,1,1,2,15,0,West
2789,8.65,34,1743,1,1,8,2,1,South
2790,3.97,40,1527,0,5,23,17,0,West
2791,6.73,49,1278,0,5,10,4,0,South
2792,4.01,15,1740,1,2,3,8,0,East
2793,8.17,31,1014,1,5,0,4,1,North
2794,5.8,49,2425,1,5,16,17,1,South
2795,8.59,24,1367,0,4,9,5,1,South
2796,2.27,29,1633,0,4,15,15,0,West
2797,3.26,16,1592,1,5,3,16,0,East
2798,8.63,48,1961,0,2,29,14,1,North
2799,2.78,22,2243,0,3,22,11,1,North
2800,1.44,19,264,0,5,30,17,0,East
2801,6.64,39,258,1,3,0,1,0,North
2802,11.99,13,589,0,4,4,10,1,South
2803,11.02,35,793,1,4,9,4,0,East
2804,4.07,41,1334,1,5,17,2,1,South
2805,11.95,41,2397,1,1,11,19,0,East
2806,9.02,48,774,0,2,18,3,0,West
2807,8.33,26,703,0,1,28,18,1,North
2808,1.79,17,541,0,5,11,7,1,South
2809,2.26,23,1825,1,2,5,6,1,East
2810,7.39,41,1713,0,4,25,2,0,North
2811,10.88,35,2044,1,2,14,17,0,North
2812,11.64,40,1653,0,5,22,14,0,East
2813,3.07,37,306,1,1,26,15,0,West
2814,5.53,50,331,1,4,30,11,1,West
2815,5.91,60,1679,0,2,29,2,1,East
2816,5.41,22,2119,0,5,16,15,0,South
2817,11.48,55,997,1,5,9,19,1,South
2818,5.5,15,1848,0,2,3,19,1,East
2819,6.01,32,1203,0,5,6,9,0,North
2820,10.74,51,766,0,1,12,14,1,North
2821,6.52,43,340,1,4,26,16,1,South
2822,10.63,41,2276,0,1,6,7,1,East
2823,2.52,54,851,1,4,19,17,0,North
2824,1.17,31,958,0,3,28,12,0,South
2825,2.52,20,382,0,2,1,3,1,East
2826,1.34,14,1951,0,2,19,2,1,North
2827,3.16,28,1008,0,3,23,20,0,East
2828,1.99,60,2440,0,2,21,6,0,South
2829,7.74,16,2033,1,2,22,15,1,South
2830,8.36,14,1767,1,3,24,10,1,East
2831,3.14,41,1743,0,3,15,6,1,North
2832,10.44,43,1631,1,3,10,16,0,West
2833,7.78,21,772,1,1,5,7,1,East
2834,3.77,13,969,1,2,28,15,0,West
2835,6.13,29,1899,1,4,27,8,1,South
2836,3.14,54,959,1,2,10,17,0,South
2837,2.79,32,525,1,4,3,11,0,West
2838,3.28,18,1312,0,4,23,4,1,East
2839,1.68,32,1505,0,1,27,6,0,East
2840,5.19,27,1742,0,4,25,6,0,East
2841,7.1,22,2427,0,3,23,11,1,North
2842,9.12,47,1713,0,1,21,15,1,North
2843,6.38,56,1466,1,1,27,1,1,North
2844,5.83,16,2469,0,5,25,9,0,South
2845,1.68,59,2486,0,2,28,2,0,North
2846,11.18,44,2066,1,4,4,5,0,South
2847,3.54,49,1313,1,4,26,19,0,North
2848,5.49,51,1515,0,2,30,11,1,North
2849,9.47,24,864,1,5,12,14,1,South
2850,9.6,55,405,1,1,27,9,0,South
2851,6.43,54,379,0,3,0,17,1,East
2852,8.75,60,2348,0,2,15,12,0,North
2853,4.0,26,2308,1,3,23,20,1,East
2854,4.85,37,2267,1,3,25,2,0,North
2855,11.52,26,878,0,5,17,5,1,North
2856,2.47,49,690,0,5,26,3,0,West
2857,4.94,14,1565,0,3,29,7,1,West
2858,7.46,33,1970,0,1,25,2,0,North
2859,10.26,18,684,1,4,1,2,0,South
2860,1.09,19,2182,1,1,25,5,1,East
2861,2.57,30,1049,1,2,18,15,1,North
2862,7.35,28,2405,1,3,20,2,1,South
2863,1.06,39,526,0,4,27,5,0,North
2864,1.09,28,587,1,4,7,16,0,West
2865,7.76,20,330,1,5,24,14,0,South
2866,2.64,12,1470,1,1,6,12,0,North
2867,9.91,55,1663,0,1,6,5,1,West
2868,4.07,45,675,1,5,27,2,0,East
2869,8.88,17,1278,1,1,30,16,1,South
2870,1.91,57,453,0,1,5,5,1,North
2871,8.82,59,975,0,1,22,6,0,South
2872,7.35,50,1820,1,3,10,16,1,East
2873,5.09,17,1675,1,5,8,17,1,North
2874,2.06,47,921,0,5,13,3,1,South
2875,4.03,27,1868,1,1,17,18,0,South
2876,4.65,29,259,1,5,0,15,0,South
2877,6.32,45,1356,1,4,17,16,1,West
2878,1.03,10,648,1,2,4,12,0,East
2879,2.15,55,632,1,5,19,14,1,South
2880,8.11,28,1142,0,2,10,11,0,South
2881,1.34,41,215,1,1,0,12,1,West
2882,9.01,50,2492,0,1,20,10,0,South
2883,3.37,18,955,0,1,28,1,0,West
2884,4.05,45,1493,1,2,3,12,1,East
2885,5.27,15,740,0,1,0,1,1,East
2886,9.79,44,803,0,3,27,9,1,South
2887,10.17,30,1915,0,4,27,5,0,West
2888,1.41,32,650,1,1,17,8,0,East
2889,8.4,60,370,0,2,8,3,1,South
2890,3.38,34,282,1,1,18,14,1,North
2891,4.83,45,2313,1,1,1,17,0,South
2892,3.72,13,848,1,5,3,15,1,East
2893,1.56,53,706,0,3,10,16,1,North
2894,10.09,24,351,0,1,29,15,0,West
2895,10.96,60,1663,0,2,11,18,0,West
2896,10.91,60,1354,1,4,9,9,1,West
2897,9.63,49,656,1,1,19,6,0,North
2898,10.89,60,676,1,2,20,8,1,South
2899,7.67,19,2279,0,1,7,5,0,East
2900,3.5,54,1417,0,5,19,1,0,North
2901,2.11,40,798,0,2,30,1,0,South
2902,7.73,32,432,1,4,20,15,1,West
2903,4.69,33,2071,1,3,6,9,1,South
2904,5.4,12,1075,1,1,2,8,0,North
2905,7.99,31,1985,0,4,6,18,1,East
2906,3.8,56,1158,0,1,19,9,0,North
2907,2.92,15,1250,1,3,25,13,1,West
2908,3.05,28,1739,0,3,28,9,1,West
2909,2.34,20,534,1,3,10,20,1,North
2910,6.7,28,2288,0,5,29,6,1,East
2911,3.3,48,1531,0,2,10,15,1,East
2912,1.6,44,2379,0,3,15,20,0,West
2913,8.23,23,2220,1,2,26,11,1,East
2914,2.94,28,1424,0,2,13,19,0,South
2915,9.1,12,831,1,2,13,1,1,North
2916,5.86,26,2112,1,3,18,5,0,West
2917,6.03,60,504,0,4,3,5,0,East
2918,4.32,43,705,0,1,27,12,1,North
2919,4.02,41,2128,1,5,27,11,1,West
2920,4.57,12,2002,0,2,29,1,0,West
2921,9.9,46,280,0,1,21,10,0,West
2922,2.95,15,2226,0,4,21,14,1,North
2923,4.6,12,326,1,4,25,8,1,East
2924,1.38,40,1553,1,3,26,9,1,East
2925,8.99,25,2433,1,3,16,1,0,West
2926,8.93,13,983,1,1,22,6,1,East
2927,4.13,47,1421,1,4,29,5,1,East
2928,9.77,41,1456,0,5,22,11,0,South
2929,4.92,48,2449,0,4,18,9,0,North
2930,9.45,38,1062,1,2,25,20,0,North
2931,2.49,11,1538,0,5,14,7,1,North
2932,3.26,46,1596,0,1,10,7,1,West
2933,7.65,14,676,1,4,5,9,0,North
2934,6.09,23,1168,0,5,19,6,1,South
2935,7.27,58,1975,1,5,14,18,1,North
2936,7.82,56,807,0,1,1,6,0,East
2937,11.0,34,1161,0,4,2,15,1,West
2938,4.64,40,1663,0,1,2,9,0,East
2939,1.11,39,1423,1,4,6,18,1,South
2940,3.89,28,1866,1,3,27,19,1,North
2941,7.84,52,919,0,1,23,4,0,South
2942,9.83,18,584,0,1,29,19,1,North
2943,5.49,25,733,1,4,24,9,1,North
2944,10.96,23,269,1,1,5,14,0,North
2945,4.81,26,1060,0,2,12,1,1,East
2946,1.28,19,1768,0,3,5,4,1,East
2947,8.07,55,1448,1,1,20,11,1,East
2948,5.75,22,2070,1,5,16,2,0,South
2949,2.65,39,584,0,3,8,1,0,East
2950,6.25,24,486,0,3,27,7,0,South
2951,8.87,57,1041,1,1,11,6,1,South
2952,1.48,38,1117,1,1,25,18,0,North
2953,10.46,58,1246,0,4,3,12,1,South
2954,7.7,43,1026,0,5,10,20,0,North
2955,11.34,16,702,1,5,28,2,1,North
2956,4.38,34,386,0,2,7,13,1,North
2957,7.65,37,427,0,2,19,4,0,South
2958,12.0,39,559,0,5,5,11,0,North
2959,5.98,21,2383,1,2,21,15,1,North
2960,8.07,37,1078,0,5,14,10,1,East
2961,3.15,28,1898,1,2,6,3,0,North
2962,9.73,20,1488,1,2,23,10,0,West
2963,9.49,36,1512,0,4,18,5,1,South
2964,3.75,32,1404,0,3,22,14,1,East
2965,1.7,45,2004,1,3,16,11,0,East
2966,4.77,46,2068,0,4,4,12,1,North
2967,1.49,38,551,0,2,23,13,1,South
2968,8.15,47,2495,0,4,5,11,0,East
2969,9.36,21,635,1,4,22,17,0,East
2970,2.53,41,826,1,5,1,13,1,North
2971,5.5,35,284,1,3,23,3,1,North
2972,1.02,32,203,1,5,20,16,1,South
2973,10.73,44,546,0,1,17,11,1,East
2974,9.32,47,647,1,3,30,5,1,South
2975,4.91,34,709,0,2,27,7,0,East
2976,1.14,20,1996,1,2,16,13,0,West
2977,3.28,15,858,1,4,0,13,0,East
2978,11.44,42,1361,1,5,9,17,0,West
2979,1.06,26,1924,0,4,7,5,0,West
2980,6.16,22,2490,0,3,16,12,1,East
2981,8.0,26,1757,0,4,30,4,1,South
2982,7.31,27,1611,0,4,0,17,1,East
2983,5.33,22,1669,1,4,30,16,0,North
2984,10.2,59,1448,1,3,14,6,0,South
2985,8.17,26,727,0,2,27,9,0,South
2986,1.78,22,1338,0,2,20,2,1,South
