order_id,distance_km,delivery_time,order_value,peak_hour,batch_size,rider_idle_time,warehouse_wait_time,cancelled,city_zone,cost_per_order,sla_violation
1872,1.02,38,659,0,2,6,17,0,West,65.16,1
1873,3.69,55,2471,0,1,9,5,0,South,112.02,1
1874,5.8,56,1333,1,1,6,19,0,North,130.4,1
1875,2.0,43,1704,1,4,29,3,1,South,80.5,1
1876,11.01,22,1157,0,4,8,9,0,West,121.08,0
1877,2.41,35,1060,1,2,10,20,1,West,71.78,1
1878,11.57,23,841,0,4,19,12,1,East,127.06,0
1879,4.14,33,613,0,2,9,18,0,North,82.62,1
1880,7.63,24,1828,0,4,23,15,1,East,97.03999999999999,0
1881,4.87,22,532,0,1,26,17,0,South,71.96000000000001,0
1882,11.42,28,1614,0,3,27,20,0,East,133.36,0
1883,10.53,48,328,0,4,28,10,0,East,156.24,1
1884,3.21,36,351,1,5,27,15,0,South,79.68,1
1885,9.32,42,1801,0,1,15,20,0,North,137.56,1
1886,3.3,42,2103,1,1,7,1,0,South,89.4,1
1887,8.69,35,1899,0,1,13,16,1,East,122.02,1
1888,9.64,60,1638,1,5,12,12,0,North,167.12,1
1889,4.96,27,2267,1,2,12,7,1,North,80.18,0
1890,2.65,52,2211,0,3,29,13,0,North,99.2,1
1891,8.18,27,2116,1,5,17,2,0,South,105.94,0
1892,1.48,55,962,1,5,4,16,1,West,94.34,1
1893,6.95,24,2260,1,3,26,17,1,North,91.6,0
1894,8.0,20,1636,1,4,23,18,0,South,94.0,0
1895,4.16,51,828,1,4,21,18,0,West,109.78,1
1896,9.44,56,2500,1,2,9,8,0,West,159.51999999999998,1
1897,2.06,25,1578,1,2,2,10,1,East,53.980000000000004,0
1898,4.93,24,1844,1,2,20,17,1,West,75.44,0
1899,1.28,35,353,0,2,15,10,0,West,62.74,1
1900,9.25,12,2265,1,5,15,13,0,West,92.0,0
1901,3.31,17,1351,0,4,5,20,0,East,51.980000000000004,0
1902,4.82,52,2480,1,2,21,1,0,South,116.56,1
1903,5.51,10,964,1,3,10,4,1,West,59.08,0
1904,8.11,12,1696,0,3,16,15,1,North,82.88,0
1905,1.24,25,1098,0,4,7,3,1,South,47.42,0
1906,8.24,12,1367,0,1,1,19,1,West,83.92,0
1907,4.87,21,1918,1,4,10,4,0,South,70.46000000000001,0
1908,11.13,29,2008,1,2,16,8,0,West,132.54000000000002,0
1909,6.95,24,1120,0,2,8,19,0,South,91.6,0
1910,4.69,19,384,1,4,18,14,1,South,66.02000000000001,0
1911,6.19,27,556,0,4,18,4,0,North,90.02000000000001,0
1912,7.19,60,1856,0,4,21,16,0,South,147.52,1
1913,7.08,21,624,1,1,23,10,0,North,88.14,0
1914,6.32,19,1804,0,1,10,8,1,South,79.06,0
1915,2.88,11,1339,1,3,30,18,1,North,39.54,0
1916,6.02,17,2295,1,5,25,18,1,North,73.66,0
1917,3.42,13,686,0,2,19,3,1,East,46.86,0
1918,5.2,26,984,0,4,15,16,0,East,80.6,0
1919,2.45,26,1052,1,5,10,10,0,South,58.6,0
1920,6.6,46,240,0,3,13,3,0,West,121.8,1
1921,11.81,60,511,1,5,21,10,1,West,184.48000000000002,1
1922,6.91,25,1628,0,3,18,14,1,South,92.78,0
1923,7.94,15,795,0,4,22,2,1,South,86.02000000000001,0
1924,1.38,19,1413,0,5,30,3,1,West,39.54,0
1925,6.25,26,1830,0,2,25,5,0,South,89.0,0
1926,8.53,39,1205,0,5,26,5,0,North,126.74,1
1927,3.49,59,218,1,5,10,10,0,East,116.42,1
1928,5.72,35,397,0,1,2,10,0,West,98.25999999999999,1
1929,11.4,43,930,0,1,13,14,1,North,155.7,1
1930,5.11,31,270,0,1,15,13,0,South,87.38,1
1931,8.98,27,564,1,3,4,11,0,West,112.34,0
1932,10.97,58,1847,1,2,24,9,0,East,174.76,1
1933,2.28,34,2241,1,3,10,1,1,East,69.24,1
1934,5.06,50,908,1,2,20,20,0,East,115.47999999999999,1
1935,7.21,14,649,1,4,17,12,0,West,78.68,0
1936,2.65,42,671,1,1,19,7,0,South,84.2,1
1937,3.88,16,2476,0,3,9,2,1,East,55.04,0
1938,6.36,23,394,1,4,21,7,1,West,85.38,0
1939,6.75,45,1296,1,1,12,20,0,South,121.5,1
1940,7.21,34,1896,1,2,21,16,1,West,108.68,1
1941,10.29,16,804,0,1,7,10,0,North,106.32,0
1942,9.96,42,1868,1,5,29,6,0,West,142.68,1
1943,6.99,15,377,1,5,0,15,1,South,78.42,0
1944,10.32,55,738,0,3,3,17,1,East,165.06,1
1945,8.28,31,1863,1,4,26,14,1,South,112.74,1
1946,1.89,35,843,0,3,0,13,1,North,67.62,1
1947,3.31,51,642,1,5,28,18,0,East,102.98,1
1948,1.08,17,2486,0,2,8,16,0,South,34.14,0
1949,3.63,53,1149,0,1,24,7,0,North,108.53999999999999,1
1950,9.74,33,508,0,3,4,8,0,West,127.42,1
1951,4.58,39,859,0,3,1,11,1,West,95.14,1
1952,1.29,26,267,0,1,5,17,1,West,49.32,0
1953,8.74,43,482,1,5,30,3,1,East,134.42000000000002,1
1954,1.62,49,870,1,3,12,6,1,North,86.46000000000001,1
1955,9.34,14,1444,1,5,29,6,1,East,95.72,0
1956,6.76,17,2288,0,4,10,3,0,East,79.58,0
1957,6.61,54,777,0,4,17,9,0,North,133.88,1
1958,5.82,46,854,1,2,28,4,0,East,115.56,1
1959,3.61,40,741,1,3,30,6,0,South,88.88,1
1960,1.48,46,1611,0,1,8,8,0,South,80.84,1
1961,1.57,37,2047,0,5,2,16,0,South,68.06,1
1962,1.41,50,1343,0,4,5,20,0,North,86.28,1
1963,6.71,60,2380,0,4,10,5,0,East,143.68,1
1964,9.28,49,313,1,4,23,7,0,West,147.74,1
1965,10.37,57,1113,0,5,11,10,0,East,168.45999999999998,1
1966,2.4,44,231,1,3,19,15,1,East,85.2,1
1967,6.68,45,2368,0,5,28,12,0,West,120.94,1
1968,1.89,45,2135,1,5,18,20,1,North,82.62,1
1969,2.59,12,1003,0,5,28,17,0,North,38.72,0
1970,10.07,19,2443,1,3,6,3,0,East,109.06,0
1971,4.84,12,986,0,5,11,17,0,East,56.72,0
1972,4.56,10,914,1,2,25,13,1,South,51.48,0
1973,7.57,58,295,0,5,5,19,0,North,147.56,1
1974,6.59,47,1249,0,2,10,8,1,South,123.22,1
1975,9.39,31,1922,1,2,0,19,1,East,121.62,1
1976,5.75,11,858,0,5,24,9,1,North,62.5,0
1977,10.26,42,1932,0,5,2,10,0,East,145.07999999999998,1
1978,9.0,33,1764,0,2,0,9,0,West,121.5,1
1979,5.5,58,1070,0,5,11,12,0,North,131.0,1
1980,10.26,36,1758,1,5,18,20,0,West,136.07999999999998,1
1981,3.09,26,1518,0,2,24,16,0,East,63.72,0
1982,10.29,44,1004,1,4,11,7,0,North,148.32,1
1983,7.31,56,597,1,3,1,19,1,North,142.48,1
1984,1.82,10,606,1,4,7,16,0,West,29.560000000000002,0
1985,5.17,45,2039,0,1,26,20,0,East,108.86,1
1986,4.18,16,868,0,1,15,4,1,North,57.44,0
1987,3.85,41,845,1,3,14,15,1,West,92.3,1
1988,1.88,60,1092,0,3,26,16,1,West,105.03999999999999,1
1989,7.01,20,2331,0,2,30,11,0,East,86.08,0
1990,11.19,56,855,1,2,7,4,0,East,173.51999999999998,1
1991,2.87,41,790,1,1,23,8,1,East,84.46000000000001,1
1992,1.96,36,1731,1,1,20,16,1,West,69.68,1
1993,8.96,19,2059,1,4,15,14,1,North,100.18,0
1994,11.86,30,972,1,4,14,13,0,East,139.88,0
1995,5.24,20,948,0,2,19,8,0,East,71.92,0
1996,7.54,21,2486,1,2,3,16,1,South,91.82,0
1997,1.63,36,1473,0,3,24,20,0,West,67.03999999999999,1
1998,7.34,20,1935,1,3,29,15,1,West,88.72,0
1999,2.45,58,256,0,2,8,10,1,West,106.6,1
2000,9.15,55,906,0,1,2,10,1,East,155.7,1
2001,1.33,48,318,0,3,23,20,0,East,82.64,1
2002,2.64,44,655,1,5,12,15,1,West,87.12,1
2003,3.34,56,827,0,1,9,6,0,South,110.72,1
2004,5.64,29,2205,1,3,11,16,0,South,88.62,0
2005,4.01,19,1309,0,2,30,15,0,North,60.58,0
2006,1.73,36,2343,1,5,9,8,1,East,67.84,1
2007,4.91,25,1925,0,4,23,1,1,East,76.78,0
2008,11.98,36,464,1,5,19,16,0,North,149.84,1
2009,2.68,52,2062,1,2,24,17,0,West,99.44,1
2010,9.53,58,676,1,2,8,4,0,North,163.24,1
2011,4.82,50,2112,1,3,5,7,1,West,113.56,1
2012,10.58,27,1642,1,4,8,9,0,North,125.14,0
2013,3.5,26,596,1,2,15,20,0,North,67.0,0
2014,8.29,41,1853,1,3,11,20,1,East,127.82,1
2015,11.72,12,516,1,3,26,7,0,West,111.76,0
2016,3.89,54,296,1,3,7,20,0,West,112.12,1
2017,10.53,44,1388,1,5,27,15,1,East,150.24,1
2018,5.81,14,2046,0,1,1,7,1,South,67.47999999999999,0
2019,10.48,19,1582,0,2,22,17,0,East,112.34,0
2020,8.78,22,2256,1,5,4,4,1,West,103.24,0
2021,3.42,28,2465,0,3,30,12,1,West,69.36,0
2022,11.26,21,478,0,5,2,1,1,North,121.58,0
2023,7.48,57,1876,1,2,28,4,1,East,145.34,1
2024,11.41,11,1883,0,1,17,19,1,South,107.78,0
2025,9.19,60,2210,1,2,2,13,0,South,163.51999999999998,1
2026,10.29,31,1040,0,5,11,12,0,West,128.82,1
2027,1.51,39,357,1,2,4,11,0,North,70.58,1
2028,11.81,10,1855,0,4,25,5,0,North,109.48,0
2029,5.63,41,791,1,1,15,16,1,West,106.53999999999999,1
2030,10.45,25,530,1,3,26,11,1,South,121.1,0
2031,10.11,57,1449,1,1,2,15,1,East,166.38,1
2032,10.33,55,1344,0,3,21,15,1,West,165.14,1
2033,11.21,15,1566,1,4,9,7,0,East,112.18,0
2034,4.12,14,1203,1,3,28,4,1,East,53.96,0
2035,11.85,37,1582,1,3,22,8,1,South,150.3,1
2036,9.55,33,573,1,3,1,6,0,East,125.9,1
2037,3.5,44,2017,0,5,18,15,0,North,94.0,1
2038,10.92,48,808,1,5,20,14,0,East,159.36,1
2039,10.04,56,749,1,1,19,4,1,West,164.32,1
2040,10.79,51,1640,0,3,26,20,0,East,162.82,1
2041,1.06,21,400,0,2,15,17,0,East,39.980000000000004,0
2042,7.97,21,1376,0,1,24,12,1,South,95.25999999999999,0
2043,1.08,29,2132,0,3,7,6,0,South,52.14,0
2044,11.74,53,568,1,3,16,17,0,East,173.42000000000002,1
2045,3.24,31,378,0,1,30,7,0,East,72.42,1
2046,8.53,42,497,1,4,26,11,1,North,131.24,1
2047,11.94,23,2160,1,4,9,17,0,South,130.01999999999998,0
2048,11.99,46,616,1,2,17,16,0,West,164.92000000000002,1
2049,7.46,38,1939,1,1,20,14,0,South,116.68,1
2050,5.84,24,1734,1,3,8,8,1,West,82.72,0
2051,7.29,46,1263,1,5,2,16,1,North,127.32,1
2052,2.91,18,747,0,3,20,15,1,East,50.28,0
2053,11.83,29,1428,0,1,7,10,1,West,138.14,0
2054,2.21,11,1231,0,3,18,17,0,West,34.18,0
2055,8.53,58,1047,0,4,29,11,0,West,155.24,1
2056,4.5,50,1136,0,2,12,3,1,South,111.0,1
2057,5.31,60,1153,0,1,25,10,1,South,132.48,1
2058,6.51,26,2243,1,4,17,19,0,East,91.08,0
2059,1.43,38,2412,1,2,5,4,1,North,68.44,1
2060,7.22,58,1099,1,5,10,8,1,North,144.76,1
2061,10.56,37,2010,1,5,0,20,1,East,139.98000000000002,1
2062,9.73,24,351,1,1,2,4,0,North,113.84,0
2063,9.0,24,1083,1,4,22,19,1,South,108.0,0
2064,8.31,44,1966,1,3,20,4,0,West,132.48000000000002,1
2065,3.71,48,1743,0,2,19,8,0,North,101.68,1
2066,6.27,14,1183,1,3,28,3,1,North,71.16,0
2067,10.1,14,337,1,5,4,15,0,West,101.8,0
2068,2.29,41,2086,1,5,17,5,1,East,79.82,1
2069,11.64,60,2107,0,1,7,9,1,West,183.12,1
2070,7.09,30,1548,0,5,4,4,1,West,101.72,0
2071,3.16,38,2353,1,4,21,11,0,North,82.28,1
2072,3.25,29,724,0,5,21,9,0,East,69.5,0
2073,3.02,17,268,1,5,23,11,1,South,49.66,0
2074,3.54,16,2293,1,1,12,19,0,East,52.32,0
2075,9.91,51,1382,0,5,12,7,0,East,155.78,1
2076,4.14,11,1638,0,5,21,8,1,South,49.62,0
2077,7.65,35,1825,1,4,19,14,1,North,113.7,1
2078,3.32,33,2093,1,5,25,7,1,West,76.06,1
2079,2.01,56,284,0,5,11,15,1,East,100.08,1
2080,1.91,17,2484,1,3,12,17,1,East,40.78,0
2081,7.3,28,694,1,3,24,20,1,West,100.4,0
2082,8.55,39,1713,1,5,22,5,0,North,126.9,1
2083,2.54,28,513,1,4,1,1,1,South,62.32,0
2084,4.61,50,1726,1,1,15,3,1,South,111.88,1
2085,5.82,14,1055,0,1,21,11,0,East,67.56,0
2086,7.1,38,1278,0,5,23,4,1,North,113.8,1
2087,4.34,32,1639,1,1,15,19,0,West,82.72,1
2088,2.0,52,2442,0,5,11,9,1,South,94.0,1
2089,6.03,46,1833,0,1,13,15,0,West,117.24000000000001,1
2090,3.63,45,1263,1,3,21,4,1,East,96.53999999999999,1
2091,8.19,22,1623,1,2,9,2,1,South,98.52,0
2092,11.33,38,937,0,3,12,1,0,East,147.64,1
2093,8.65,13,2184,0,3,26,7,1,East,88.7,0
2094,1.72,28,1336,0,2,14,10,1,East,55.76,0
2095,4.14,29,1147,1,4,9,2,1,South,76.62,0
2096,11.28,54,1482,1,4,3,16,0,East,171.24,1
2097,10.35,41,2099,0,1,13,4,0,North,144.3,1
2098,8.77,28,2203,1,1,17,5,0,West,112.16,0
2099,7.7,40,837,0,3,8,11,0,South,121.6,1
2100,11.4,30,251,0,2,6,11,1,West,136.2,0
2101,2.01,13,2459,0,2,27,7,1,West,35.58,0
2102,1.49,16,907,1,1,21,17,0,South,35.92,0
2103,5.68,32,1485,0,2,9,11,0,West,93.44,1
2104,9.38,49,2033,0,3,2,5,1,North,148.54000000000002,1
2105,11.08,50,1046,0,2,1,5,1,East,163.64,1
2106,7.35,30,1733,1,5,2,1,0,West,103.8,0
2107,4.21,15,1311,0,2,21,14,0,East,56.18,0
2108,4.6,12,341,1,3,26,15,1,East,54.8,0
2109,6.6,21,1183,1,2,24,5,0,North,84.3,0
2110,6.67,38,727,1,4,5,8,0,North,110.36,1
2111,1.68,23,960,0,4,6,8,0,East,47.94,0
2112,11.66,18,1897,1,5,25,16,0,West,120.28,0
2113,8.02,11,1370,0,5,24,13,0,North,80.66,0
2114,5.45,48,1595,1,4,14,8,1,South,115.6,1
2115,1.98,32,2133,0,5,15,7,1,East,63.84,1
2116,2.11,14,368,0,5,22,15,0,South,37.879999999999995,0
2117,6.57,13,903,1,2,0,3,1,North,72.06,0
2118,4.87,57,716,0,1,0,8,1,North,124.46000000000001,1
2119,11.71,58,2146,0,4,23,14,1,West,180.68,1
2120,11.66,48,2240,0,5,1,4,1,West,165.28,1
2121,2.01,12,2314,0,2,27,11,1,East,34.08,0
2122,3.6,24,1077,1,1,5,12,1,East,64.8,0
2123,6.87,24,1667,1,3,0,3,0,South,90.96000000000001,0
2124,8.79,32,1405,1,4,0,7,0,South,118.32,1
2125,11.13,50,295,0,3,26,5,1,North,164.04000000000002,1
2126,6.04,49,1969,1,5,23,2,1,East,121.82,1
2127,9.46,26,1803,1,5,20,14,0,North,114.68,0
2128,10.01,24,256,1,2,26,14,0,East,116.08,0
2129,9.18,16,495,1,5,30,13,0,South,97.44,0
2130,7.56,39,2238,1,3,8,10,0,South,118.97999999999999,1
2131,9.85,14,1635,1,5,0,7,0,South,99.8,0
2132,3.53,23,1137,0,4,28,1,0,West,62.739999999999995,0
2133,1.39,58,2491,0,3,22,5,0,West,98.12,1
2134,6.04,16,1378,1,1,20,6,1,North,72.32,0
2135,6.96,51,1827,1,4,26,18,0,North,132.18,1
2136,10.86,42,1872,0,3,21,3,1,East,149.88,1
2137,7.1,52,501,0,4,24,12,0,North,134.8,1
2138,2.95,30,2140,0,2,24,17,0,South,68.6,0
2139,6.95,49,489,0,2,29,7,1,East,129.1,1
2140,3.55,58,2265,1,1,9,10,0,West,115.4,1
2141,4.44,15,1961,0,4,7,18,0,East,58.02,0
2142,5.37,21,1236,0,5,19,20,0,North,74.46000000000001,0
2143,3.91,23,723,1,5,25,17,1,South,65.78,0
2144,8.27,42,757,1,1,25,12,0,South,129.16,1
2145,10.63,10,788,1,4,27,13,0,East,100.04,0
2146,10.17,53,1695,1,4,7,20,1,North,160.86,1
2147,4.81,56,1449,0,5,25,3,1,South,122.47999999999999,1
2148,4.24,19,1440,1,4,19,20,1,East,62.42,0
2149,9.56,54,1520,0,1,19,9,1,East,157.48000000000002,1
2150,9.09,53,2084,0,4,23,8,1,South,152.22,1
2151,6.3,60,848,0,1,11,9,1,East,140.4,1
2152,6.37,10,1125,1,4,1,13,1,North,65.96000000000001,0
2153,8.75,13,1984,1,4,19,4,0,South,89.5,0
2154,9.1,13,1673,0,3,11,9,1,South,92.3,0
2155,8.71,49,1496,1,4,10,1,0,North,143.18,1
2156,8.39,12,2253,1,1,18,8,0,North,85.12,0
2157,1.13,54,2384,0,4,15,1,1,West,90.03999999999999,1
2158,11.0,10,1879,0,3,7,3,1,North,103.0,0
2159,8.97,36,1877,0,2,30,7,1,North,125.76,1
2160,10.74,59,1923,0,2,2,5,1,West,174.42000000000002,1
2161,3.26,42,580,1,4,5,10,0,South,89.08,1
2162,10.22,48,1764,0,1,19,7,1,South,153.76,1
2163,9.07,43,378,1,5,27,4,1,West,137.06,1
2164,4.09,25,1111,1,1,14,16,1,West,70.22,0
2165,11.18,39,1776,1,5,11,3,1,West,147.94,1
2166,3.03,54,2083,1,1,24,6,1,South,105.24,1
2167,5.96,19,410,1,5,3,14,1,West,76.18,0
2168,3.02,26,2094,1,3,26,16,0,West,63.16,0
2169,3.49,47,1991,1,1,28,20,0,South,98.42,1
2170,2.4,42,451,1,1,20,15,1,East,82.2,1
2171,11.4,39,1234,1,1,14,8,0,East,149.7,1
2172,4.85,38,1364,0,2,17,13,0,South,95.8,1
2173,2.0,34,513,1,4,4,8,1,South,67.0,1
2174,11.64,18,1100,0,1,16,7,0,North,120.12,0
2175,1.61,25,573,0,1,1,17,0,South,50.38,0
2176,2.26,22,957,1,3,5,3,1,South,51.08,0
2177,5.64,45,792,0,5,9,15,0,East,112.62,1
2178,9.68,22,2212,1,1,11,4,1,West,110.44,0
2179,4.08,28,942,0,2,1,1,1,East,74.64,0
2180,1.07,42,964,1,3,23,8,0,East,71.56,1
2181,6.18,43,2341,0,1,17,18,0,East,113.94,1
2182,11.9,57,1637,1,3,9,10,1,West,180.7,1
2183,5.82,25,1883,1,4,19,17,0,East,84.06,0
2184,1.45,10,1879,1,4,14,13,0,South,26.6,0
2185,3.35,34,1273,1,5,0,8,0,West,77.8,1
2186,3.05,11,2441,0,3,11,2,1,West,40.9,0
2187,2.31,31,2025,1,3,24,9,1,South,64.98,1
2188,10.81,45,1262,0,3,23,13,0,East,153.98000000000002,1
2189,9.47,27,1738,0,1,2,12,1,East,116.26,0
2190,10.58,48,491,1,3,27,15,1,East,156.64,1
2191,5.01,19,1404,0,4,14,9,1,West,68.58,0
2192,6.39,26,867,0,5,29,19,0,North,90.12,0
2193,3.53,55,878,0,4,21,8,0,South,110.74,1
2194,10.38,23,833,1,3,9,13,1,North,117.54,0
2195,7.72,30,470,1,2,30,10,1,East,106.75999999999999,0
2196,2.53,20,2337,0,5,10,20,0,South,50.239999999999995,0
2197,6.91,57,1505,0,3,6,17,0,West,140.78,1
2198,3.9,29,1714,0,2,13,2,1,North,74.7,0
2199,8.11,11,570,0,1,16,4,1,South,81.38,0
2200,1.28,33,1796,0,4,26,18,0,East,59.74,1
2201,5.14,25,2356,1,5,18,18,1,East,78.62,0
2202,10.09,26,1885,0,5,30,16,1,South,119.72,0
2203,1.59,11,220,0,5,11,16,1,West,29.22,0
2204,1.3,43,611,1,1,19,12,1,West,74.9,1
2205,4.22,31,2250,0,2,2,8,0,North,80.25999999999999,1
2206,9.58,25,443,1,4,24,10,0,South,114.14,0
2207,1.1,12,342,0,5,22,12,1,West,26.8,0
2208,9.84,44,350,0,3,20,1,1,East,144.72,1
2209,4.23,54,663,1,1,10,12,1,East,114.84,1
2210,7.97,25,741,1,3,8,3,0,East,101.25999999999999,0
2211,1.31,11,849,1,3,5,11,0,South,26.98,0
2212,6.18,14,1582,1,5,22,19,1,North,70.44,0
2213,4.99,50,1048,1,2,21,5,1,South,114.92,1
2214,6.42,52,817,1,2,18,12,1,West,129.36,1
2215,5.76,47,361,1,1,26,9,0,East,116.58,1
2216,8.05,44,241,1,4,22,13,0,North,130.4,1
2217,4.66,39,1473,1,5,22,7,0,North,95.78,1
2218,6.36,26,1114,1,1,10,18,0,West,89.88,0
2219,5.66,46,1772,1,4,4,2,0,West,114.28,1
2220,3.83,25,2068,1,4,19,15,1,West,68.14,0
2221,11.02,45,1013,1,5,20,14,1,South,155.66,1
2222,9.55,33,1607,0,5,10,11,0,North,125.9,1
2223,11.41,55,785,1,4,7,3,0,South,173.78,1
2224,8.48,10,674,0,2,11,11,0,West,82.84,0
2225,10.07,18,2089,0,4,14,16,0,South,107.56,0
2226,2.63,47,2241,1,1,5,11,0,South,91.53999999999999,1
2227,4.14,41,245,1,4,2,1,0,East,94.62,1
2228,5.54,45,1600,1,4,2,14,0,North,111.82,1
2229,6.88,23,792,1,3,7,10,0,North,89.53999999999999,0
2230,4.21,42,1484,1,5,10,7,0,South,96.68,1
2231,9.53,33,1910,0,2,22,13,1,East,125.74,1
2232,1.5,50,672,1,5,8,16,1,East,87.0,1
2233,4.34,60,1517,0,5,25,18,1,South,124.72,1
2234,4.87,32,2472,0,5,3,1,1,West,86.96000000000001,1
2235,10.12,10,1396,1,3,2,8,0,North,95.96,0
2236,10.16,19,1362,1,2,12,7,0,South,109.78,0
2237,9.94,46,546,1,2,18,3,1,West,148.51999999999998,1
2238,9.14,51,976,1,1,24,5,0,East,149.62,1
2239,4.95,32,1261,0,4,8,13,1,East,87.6,1
2240,9.35,35,1402,1,1,4,11,0,West,127.3,1
2241,8.33,37,1516,0,4,11,15,1,North,122.14,1
2242,6.67,30,1242,0,4,16,20,1,South,98.36,0
2243,2.43,19,1626,0,3,0,1,0,North,47.94,0
2244,7.38,28,1612,1,5,29,20,0,North,101.03999999999999,0
2245,5.92,32,773,1,3,0,20,1,North,95.36,1
2246,2.54,14,1678,1,3,15,18,0,South,41.32,0
2247,4.51,23,1897,1,2,15,16,0,East,70.58,0
2248,6.69,50,239,0,3,25,6,0,West,128.52,1
2249,10.85,45,2151,0,5,9,17,0,West,154.3,1
2250,4.23,60,1047,0,5,1,3,1,West,123.84,1
2251,6.84,16,1125,1,1,22,8,0,South,78.72,0
2252,5.76,46,604,0,4,2,6,1,North,115.08,1
2253,10.74,38,849,1,4,24,11,0,West,142.92000000000002,1
2254,9.07,58,2463,1,4,14,10,0,South,159.56,1
2255,1.38,12,1048,1,1,10,18,1,South,29.04,0
2256,11.17,51,263,1,2,5,12,1,South,165.86,1
2257,5.25,50,989,1,5,24,6,0,South,117.0,1
2258,2.12,12,868,0,1,29,18,0,North,34.96,0
2259,1.65,37,2043,1,3,23,11,0,East,68.7,1
2260,2.6,13,772,1,2,0,6,0,West,40.3,0
2261,11.05,39,1871,1,2,14,19,0,North,146.9,1
2262,5.29,23,2255,0,2,13,16,1,East,76.82,0
2263,5.05,13,1479,0,5,8,17,0,West,59.9,0
2264,1.36,45,293,1,3,1,5,0,East,78.38,1
2265,4.17,30,790,1,3,4,8,0,East,78.36,0
2266,2.39,15,1677,0,2,23,17,0,South,41.620000000000005,0
2267,4.95,13,833,1,4,3,20,0,West,59.1,0
2268,9.23,41,925,1,1,12,5,0,West,135.34,1
2269,7.39,52,755,0,4,6,20,0,West,137.12,1
2270,6.17,19,2500,1,1,30,13,1,East,77.86,0
2271,10.65,16,2235,1,3,13,9,1,South,109.2,0
2272,4.24,27,2350,0,2,0,14,0,North,74.42,0
2273,3.68,47,1776,0,5,27,8,0,North,99.94,1
2274,5.07,14,681,1,2,27,7,0,North,61.56,0
2275,1.65,39,2474,1,5,21,7,1,North,71.7,1
2276,7.32,54,1162,1,1,2,17,1,South,139.56,1
2277,6.42,42,792,1,4,12,14,0,West,114.36,1
2278,8.26,36,2376,0,5,14,3,0,South,120.08,1
2279,4.46,56,2332,1,5,8,8,0,North,119.68,1
2280,3.58,52,1097,1,3,1,16,1,South,106.64,1
2281,5.32,30,1935,0,2,26,11,1,East,87.56,0
2282,1.39,30,1607,0,4,21,8,0,East,56.12,0
2283,3.58,29,1786,0,5,0,9,0,East,72.14,0
2284,7.3,53,2331,1,4,5,11,1,South,137.9,1
2285,5.95,28,2111,0,2,11,5,0,North,89.6,0
2286,5.56,23,1726,0,3,16,6,1,East,78.97999999999999,0
2287,9.9,20,656,0,3,29,3,0,West,109.2,0
2288,8.3,51,2238,1,4,1,1,1,South,142.9,1
2289,4.44,38,2241,0,3,24,1,1,West,92.52000000000001,1
2290,11.54,17,1637,0,1,30,4,0,West,117.82,0
2291,10.3,46,299,0,2,14,13,0,West,151.4,1
2292,2.41,50,273,1,4,24,14,0,South,94.28,1
2293,4.17,44,793,0,3,28,9,0,South,99.36,1
2294,10.14,35,1279,0,5,24,5,0,North,133.62,1
2295,3.35,41,824,1,1,7,7,0,South,88.3,1
2296,1.01,41,523,1,2,11,9,1,South,69.58,1
2297,10.44,18,2215,0,2,20,3,1,West,110.52,0
2298,11.74,35,1443,1,4,15,5,1,South,146.42000000000002,1
2299,10.53,48,750,0,1,20,20,0,South,156.24,1
2300,4.43,46,786,1,4,3,2,1,North,104.44,1
2301,3.66,28,1910,1,3,6,8,0,North,71.28,0
2302,3.86,43,1471,1,1,26,19,0,South,95.38,1
2303,5.1,36,564,0,3,1,2,1,East,94.8,1
2304,3.69,11,1443,0,3,17,15,1,South,46.019999999999996,0
2305,3.44,26,1388,1,1,2,4,1,South,66.52,0
2306,2.09,44,481,1,3,20,9,1,South,82.72,1
2307,5.27,36,1752,1,5,25,7,0,North,96.16,1
2308,4.87,58,763,1,4,16,7,0,North,125.96000000000001,1
2309,5.49,50,246,1,4,1,15,0,North,118.92,1
2310,3.36,16,1342,0,2,21,18,0,West,50.879999999999995,0
2311,7.75,29,2355,1,5,5,16,0,West,105.5,0
2312,8.07,26,933,1,2,28,18,0,North,103.56,0
2313,5.38,44,471,1,3,28,8,1,West,109.03999999999999,1
2314,6.68,23,1552,1,3,11,14,0,East,87.94,0
2315,5.43,28,1550,0,1,10,20,0,South,85.44,0
2316,9.01,19,2462,1,2,16,7,0,West,100.58,0
2317,10.54,44,751,1,3,8,14,0,East,150.32,1
2318,11.14,14,381,1,5,29,20,1,West,110.12,0
2319,9.53,54,552,1,2,28,17,0,West,157.24,1
2320,1.31,48,1808,0,2,25,15,1,West,82.48,1
2321,6.95,44,1373,0,5,5,12,1,East,121.6,1
2322,1.98,51,833,1,2,27,3,1,East,92.34,1
2323,2.6,53,1956,0,3,14,11,0,West,100.3,1
2324,2.28,13,1916,0,3,4,17,0,East,37.739999999999995,0
2325,8.04,11,237,0,4,2,16,0,North,80.82,0
2326,9.52,34,1643,0,3,25,4,1,North,127.16,1
2327,3.43,18,1695,0,5,26,13,0,North,54.44,0
2328,5.38,18,1005,1,2,26,2,1,North,70.03999999999999,0
2329,3.82,23,548,0,2,12,6,1,North,65.06,0
2330,8.48,48,929,0,4,20,2,0,West,139.84,1
2331,5.05,43,1765,0,3,24,20,0,West,104.9,1
